entity_relation_ids,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 4130, 4130, 4130, 4130, 0, 17810, 17810, 0, 4854, 4854, 4854, 4854, 0, 4130, 4130, 4130, 4130, 0, 17984, 0, 5411, 5411, 0, 4130, 4130, 4130, 4130, 0, 17810, 17810, 0, 6507, 6507, 6507, 6507, 6507, 6507, 6507, 6507, 6507, 0, 4130, 4130, 4130, 4130, 0, 17810, 17810, 0, 12470, 12470, 12470, 0, 4130, 4130, 4130, 4130, 0, 18021, 18021, 18021, 0, 242, 242, 242, 242, 0, 4130, 4130, 4130, 4130, 0, 17810, 17810, 0, 4687, 4687, 4687, 0, 4130, 4130, 4130, 4130, 0, 18022, 18022, 18022, 0, 10416, 10416, 10416, 0, 4130, 4130, 4130, 4130, 0, 17810, 17810, 0, 10854, 10854, 10854, 10854, 0, 4130, 4130, 4130, 4130, 0, 17848, 17848, 0, 13065, 13065, 13065, 13065, 0, 4130, 4130, 4130, 4130, 0, 17851, 17851, 0, 2448, 2448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5411, 5411, 0, 4854, 4854, 4854, 4854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[4130, 17810, 4854], [4130, 17984, 5411], [4130, 17810, 6507], [4130, 17810, 12470], [4130, 18021, 242], [4130, 17810, 4687], [4130, 18022, 10416], [4130, 17810, 10854], [4130, 17848, 13065], [4130, 17851, 2448]]",{4130: 13},"Given the knowledge: travis banton<sep> costume designer<sep> my man godfrey<triple> travis banton<sep> occupation<sep> costume designer<triple> travis banton<sep> costume designer<sep> the lives of a bengal lancer<triple> travis banton<sep> costume designer<sep> cleopatra<triple> travis banton<sep> place of burial<sep> forest lawn memorial park<triple> travis banton<sep> costume designer<sep> morocco<triple> travis banton<sep> place of death<sep> los angeles<triple> travis banton<sep> costume designer<sep> monte carlo<triple> travis banton<sep> educated at<sep> columbia university<triple> travis banton<sep> ethnic group<sep> white people Text to check:travis banton was the costume designer on my man godfrey, which was an academy award best director nominee.",[],['travis banton'],0,623
"[0, 0, 0, 0, 0, 1096, 1096, 1096, 0, 17814, 17814, 17814, 0, 10881, 10881, 10881, 10881, 10881, 0, 1096, 1096, 1096, 0, 17785, 17785, 0, 9164, 9164, 9164, 9164, 0, 1096, 1096, 1096, 0, 17814, 17814, 17814, 0, 17727, 17727, 0, 1096, 1096, 1096, 0, 17785, 17785, 0, 15360, 15360, 15360, 15360, 15360, 0, 1096, 1096, 1096, 0, 17785, 17785, 0, 16062, 16062, 16062, 16062, 16062, 0, 1096, 1096, 1096, 0, 17814, 17814, 17814, 0, 10458, 10458, 0, 1096, 1096, 1096, 0, 17785, 17785, 0, 11035, 11035, 11035, 11035, 0, 1096, 1096, 1096, 0, 17970, 17970, 0, 5877, 5877, 0, 1096, 1096, 1096, 0, 18034, 0, 6013, 6013, 6013, 6013, 0, 1096, 1096, 1096, 0, 17785, 17785, 0, 15814, 15814, 15814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1096, 1096, 1096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[1096, 17814, 10881], [1096, 17785, 9164], [1096, 17814, 17727], [1096, 17785, 15360], [1096, 17785, 16062], [1096, 17814, 10458], [1096, 17785, 11035], [1096, 17970, 5877], [1096, 18034, 6013], [1096, 17785, 15814]]","{1780: 527, 1096: 21}","Given the knowledge: wimbledon<sep> country of origin<sep> united states of america<triple> wimbledon<sep> cast member<sep> jon favreau<triple> wimbledon<sep> country of origin<sep> united kingdom<triple> wimbledon<sep> cast member<sep> james mcavoy<triple> wimbledon<sep> cast member<sep> paul bettany<triple> wimbledon<sep> country of origin<sep> france<triple> wimbledon<sep> cast member<sep> bernard hill<triple> wimbledon<sep> narrative location<sep> london<triple> wimbledon<sep> producer<sep> eric fellner<triple> wimbledon<sep> cast member<sep> sam neill Text to check:poland is the association football club that is headquartered in wimbledon, the birthplace of oliver reed.",['poland'],['wimbledon f.c.'],1,1955
"[0, 0, 0, 0, 0, 1386, 1386, 1386, 1386, 0, 17895, 17895, 0, 6748, 6748, 6748, 0, 1386, 1386, 1386, 1386, 0, 17848, 17848, 0, 16606, 16606, 16606, 16606, 0, 1386, 1386, 1386, 1386, 0, 17877, 17877, 0, 9939, 9939, 9939, 0, 1386, 1386, 1386, 1386, 0, 17875, 0, 9939, 9939, 9939, 0, 1386, 1386, 1386, 1386, 0, 17881, 0, 11855, 11855, 0, 1386, 1386, 1386, 1386, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 1386, 1386, 1386, 1386, 0, 17773, 17773, 0, 9754, 9754, 9754, 9754, 9754, 9754, 0, 1386, 1386, 1386, 1386, 0, 17877, 17877, 0, 15108, 15108, 15108, 0, 1386, 1386, 1386, 1386, 0, 18047, 18047, 0, 1810, 1810, 1810, 1810, 1810, 1810, 0, 1386, 1386, 1386, 1386, 0, 17875, 0, 15108, 15108, 15108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6748, 6748, 6748, 0, 0]","[[1386, 17895, 6748], [1386, 17848, 16606], [1386, 17877, 9939], [1386, 17875, 9939], [1386, 17881, 11855], [1386, 17813, 10881], [1386, 17773, 9754], [1386, 17877, 15108], [1386, 18047, 1810], [1386, 17875, 15108]]",{1386: 40},Given the knowledge: rick rubin<sep> has part<sep> beastie boys<triple> rick rubin<sep> educated at<sep> new york university<triple> rick rubin<sep> founded by<sep> def jam recordings<triple> rick rubin<sep> found<sep> def jam recordings<triple> rick rubin<sep> genre<sep> heavy metal<triple> rick rubin<sep> country of citizenship<sep> united states of america<triple> rick rubin<sep> award received<sep> 54th annual grammy awards<triple> rick rubin<sep> founded by<sep> american recordings<triple> rick rubin<sep> record label<sep> warner bros. records<triple> rick rubin<sep> found<sep> american recordings Text to check:rick rubin is a part of the beastie boys.,[],['beastie boys'],0,1655
"[0, 0, 0, 0, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 17831, 0, 1499, 1499, 1499, 1499, 1499, 1499, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 18020, 18020, 18020, 0, 741, 741, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 17861, 0, 16837, 16837, 16837, 16837, 16837, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 17773, 17773, 0, 16174, 16174, 16174, 16174, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 17773, 17773, 0, 17268, 17268, 17268, 17268, 17268, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 18079, 0, 10097, 10097, 10097, 10097, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 18079, 0, 10097, 10097, 10097, 10097, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 17790, 0, 16837, 16837, 16837, 16837, 16837, 0, 12709, 12709, 12709, 12709, 12709, 12709, 0, 17831, 0, 14124, 14124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1499, 1499, 1499, 1499, 1499, 1499, 0, 0]","[[12709, 17831, 1499], [12709, 18020, 741], [12709, 17861, 16837], [12709, 17773, 16174], [12709, 17773, 17268], [12709, 18079, 10097], [12709, 18079, 10097], [12709, 17813, 10881], [12709, 17790, 16837], [12709, 17831, 14124]]",{12709: 21},Given the knowledge: vincente minnelli<sep> director<sep> an american in paris<triple> vincente minnelli<sep> place of birth<sep> chicago<triple> vincente minnelli<sep> father<sep> liza minnelli<triple> vincente minnelli<sep> award received<sep> 31st academy awards<triple> vincente minnelli<sep> award received<sep> academy award for best director<triple> vincente minnelli<sep> spouse<sep> judy garland<triple> vincente minnelli<sep> spouse<sep> judy garland<triple> vincente minnelli<sep> country of citizenship<sep> united states of america<triple> vincente minnelli<sep> child<sep> liza minnelli<triple> vincente minnelli<sep> director<sep> gigi Text to check:vincente minnelli directed an american in paris.,[],['vincente minnelli'],0,2198
"[0, 0, 0, 0, 0, 5726, 5726, 5726, 0, 17875, 0, 4077, 4077, 4077, 4077, 4077, 4077, 4077, 4077, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 10785, 10785, 10785, 10785, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 10947, 10947, 10947, 10947, 0, 5726, 5726, 5726, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 14027, 14027, 14027, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 13367, 13367, 13367, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 7386, 7386, 7386, 7386, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 6293, 6293, 6293, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 6024, 6024, 6024, 6024, 6024, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 16571, 16571, 16571, 16571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13367, 13367, 13367, 0, 0, 0, 0, 0, 0, 0, 5726, 5726, 5726, 0, 0, 0, 0]","[[5726, 17875, 4077], [5726, 17848, 10785], [5726, 17848, 10947], [5726, 17811, 10881], [5726, 17848, 14027], [5726, 17848, 13367], [5726, 17848, 7386], [5726, 17848, 6293], [5726, 17848, 6024], [5726, 17848, 16571]]","{693: 10, 2854: 2, 5726: 20}",Given the knowledge: dartmouth college<sep> found<sep> george iii of great britain<triple> dartmouth college<sep> educated at<sep> robert ryan<triple> dartmouth college<sep> educated at<sep> dr. seuss<triple> dartmouth college<sep> country<sep> united states of america<triple> dartmouth college<sep> educated at<sep> mark johnson<triple> dartmouth college<sep> educated at<sep> jack abbott<triple> dartmouth college<sep> educated at<sep> walter wanger<triple> dartmouth college<sep> educated at<sep> john locke<triple> dartmouth college<sep> educated at<sep> michael moriarty<triple> dartmouth college<sep> educated at<sep> tom ruegger Text to check:concord is the place where jack abbott (the one that is educated at dartmouth college) die.,[],['concord'],0,1638
"[0, 0, 0, 0, 0, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 0, 17785, 17785, 0, 14690, 14690, 14690, 14690, 14690, 0, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 0, 18020, 18020, 18020, 0, 7366, 7366, 0, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 0, 17984, 0, 11564, 0, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 0, 17984, 0, 13947, 13947, 0, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 5306, 0, 17984, 0, 11598, 11598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[5306, 17813, 10881], [5306, 17785, 14690], [5306, 18020, 7366], [5306, 17984, 11564], [5306, 17984, 13947], [5306, 17984, 11598]]",{5306: 6},Given the knowledge: michael mcconnohie<sep> country of citizenship<sep> united states of america<triple> michael mcconnohie<sep> cast member<sep> bleach: memories of nobody<triple> michael mcconnohie<sep> place of birth<sep> mansfield<triple> michael mcconnohie<sep> occupation<sep> actor<triple> michael mcconnohie<sep> occupation<sep> screenwriter<triple> michael mcconnohie<sep> occupation<sep> voice actor Text to check:michael mcconnohie is the person who was born in a city of the united states where the shawshank redemption was filmed.,[],['michael mcconnohie'],0,215
"[0, 0, 0, 0, 0, 2361, 2361, 2361, 0, 17849, 0, 2537, 2537, 0, 2361, 2361, 2361, 0, 17984, 0, 8601, 8601, 0, 2361, 2361, 2361, 0, 18055, 0, 17553, 17553, 17553, 0, 2361, 2361, 2361, 0, 18020, 18020, 18020, 0, 6741, 6741, 6741, 6741, 6741, 6741, 0, 2361, 2361, 2361, 0, 18021, 18021, 18021, 0, 3026, 3026, 3026, 3026, 0, 2361, 2361, 2361, 0, 17851, 17851, 0, 2451, 2451, 2451, 0, 2361, 2361, 2361, 0, 18022, 18022, 18022, 0, 14419, 14419, 14419, 14419, 0, 2361, 2361, 2361, 0, 17926, 17926, 17926, 17926, 17926, 17926, 0, 3801, 3801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[2361, 17849, 2537], [2361, 17984, 8601], [2361, 18055, 17553], [2361, 18020, 6741], [2361, 18021, 3026], [2361, 17851, 2451], [2361, 18022, 14419], [2361, 17926, 3801]]",{2361: 8},"Given the knowledge: john hughes<sep> employer<sep> russia<triple> john hughes<sep> occupation<sep> businessperson<triple> john hughes<sep> residence<sep> ukraine<triple> john hughes<sep> place of birth<sep> merthyr tydfil<triple> john hughes<sep> place of burial<sep> west norwood cemetery<triple> john hughes<sep> ethnic group<sep> welsh people<triple> john hughes<sep> place of death<sep> saint petersburg<triple> john hughes<sep> languages spoken, written or signed<sep> welsh Text to check:john hughes is a neuroscientist.",[],['john hughes'],0,840
"[0, 0, 0, 0, 0, 7337, 7337, 7337, 0, 17848, 17848, 0, 11696, 11696, 11696, 11696, 0, 7337, 7337, 7337, 0, 17785, 17785, 0, 12335, 12335, 0, 7337, 7337, 7337, 0, 18113, 0, 7248, 7248, 7248, 7248, 7248, 7248, 7248, 7248, 7248, 7248, 7248, 7248, 7248, 7248, 0, 7337, 7337, 7337, 0, 17785, 17785, 0, 15172, 15172, 15172, 15172, 15172, 0, 7337, 7337, 7337, 0, 18113, 0, 5069, 5069, 5069, 5069, 5069, 5069, 5069, 5069, 5069, 5069, 0, 7337, 7337, 7337, 0, 17785, 17785, 0, 229, 229, 229, 229, 0, 7337, 7337, 7337, 0, 17785, 17785, 0, 13683, 13683, 0, 7337, 7337, 7337, 0, 17785, 17785, 0, 4960, 4960, 4960, 4960, 0, 7337, 7337, 7337, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 7337, 7337, 7337, 0, 17773, 17773, 0, 16933, 16933, 16933, 16933, 16933, 16933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[7337, 17848, 11696], [7337, 17785, 12335], [7337, 18113, 7248], [7337, 17785, 15172], [7337, 18113, 5069], [7337, 17785, 229], [7337, 17785, 13683], [7337, 17785, 4960], [7337, 17813, 10881], [7337, 17773, 16933]]",{7337: 14},Given the knowledge: roger bart<sep> educated at<sep> rutgers university<triple> roger bart<sep> cast member<sep> the insider<triple> roger bart<sep> winner<sep> screen actors guild award for outstanding performance by an ensemble in a comedy series<triple> roger bart<sep> cast member<sep> how i met your mother<triple> roger bart<sep> winner<sep> tony award for best featured actor in a musical<triple> roger bart<sep> cast member<sep> american gangster<triple> roger bart<sep> cast member<sep> the producers<triple> roger bart<sep> cast member<sep> the stepford wives<triple> roger bart<sep> country of citizenship<sep> united states of america<triple> roger bart<sep> award received<sep> 12th screen actors guild awards Text to check:roger bart founded the agent that was nominated for the nobel peace prize.,['roger bart'],['woodrow wilson'],1,1442
"[0, 0, 0, 0, 0, 3272, 3272, 0, 17970, 17970, 0, 14405, 14405, 14405, 14405, 14405, 0, 3272, 3272, 0, 17970, 17970, 0, 1762, 1762, 1762, 1762, 1762, 1762, 1762, 1762, 1762, 1762, 1762, 1762, 1762, 1762, 1762, 0, 3272, 3272, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 17727, 17727, 0, 3272, 3272, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 1313, 1313, 1313, 0, 3272, 3272, 0, 17970, 17970, 0, 16807, 16807, 16807, 0, 3272, 3272, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 5877, 5877, 0, 3272, 3272, 0, 17811, 0, 5380, 5380, 5380, 5380, 5380, 5380, 0, 3272, 3272, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 13102, 13102, 13102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3272, 3272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[3272, 17970, 14405], [3272, 17970, 1762], [3272, 17935, 17727], [3272, 17935, 1313], [3272, 17970, 16807], [3272, 17935, 5877], [3272, 17811, 5380], [3272, 17935, 13102]]",{3272: 246},"Given the knowledge: england<sep> narrative location<sep> the remains of the day<triple> england<sep> narrative location<sep> wallace & gromit: the curse of the were-rabbit<triple> england<sep> located in the administrative territorial entity<sep> united kingdom<triple> england<sep> located in the administrative territorial entity<sep> west yorkshire<triple> england<sep> narrative location<sep> the new world<triple> england<sep> located in the administrative territorial entity<sep> london<triple> england<sep> country<sep> kingdom of great britain<triple> england<sep> located in the administrative territorial entity<sep> west midlands Text to check:the english civil war happened in england, which is the country that uses the latin language, and windsor castle was represented in it.",[],['english civil war'],0,2233
"[0, 0, 0, 0, 0, 3509, 3509, 3509, 3509, 0, 18020, 18020, 18020, 0, 16569, 16569, 16569, 16569, 0, 3509, 3509, 3509, 3509, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 3509, 3509, 3509, 3509, 0, 17984, 0, 7040, 7040, 0, 3509, 3509, 3509, 3509, 0, 17984, 0, 6376, 0, 3509, 3509, 3509, 3509, 0, 17848, 17848, 0, 10906, 10906, 10906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3509, 3509, 3509, 3509, 0, 0]","[[3509, 18020, 16569], [3509, 17813, 10881], [3509, 17984, 7040], [3509, 17984, 6376], [3509, 17848, 10906]]","{16084: 30, 3509: 5}",Given the knowledge: tom werner<sep> place of birth<sep> new york city<triple> tom werner<sep> country of citizenship<sep> united states of america<triple> tom werner<sep> occupation<sep> television producer<triple> tom werner<sep> occupation<sep> entrepreneur<triple> tom werner<sep> educated at<sep> harvard university Text to check:television producer is the occupation of sarah silverman and tom werner.,[],[],0,2326
"[0, 0, 0, 0, 0, 17226, 17226, 17226, 17226, 17226, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 17226, 17226, 17226, 17226, 17226, 0, 17848, 17848, 0, 13090, 13090, 13090, 13090, 0, 17226, 17226, 17226, 17226, 17226, 0, 18034, 0, 14199, 14199, 14199, 14199, 14199, 14199, 14199, 14199, 0, 17226, 17226, 17226, 17226, 17226, 0, 18020, 18020, 18020, 0, 3462, 3462, 3462, 0, 17226, 17226, 17226, 17226, 17226, 0, 18034, 0, 8732, 8732, 8732, 8732, 8732, 8732, 8732, 8732, 8732, 0, 17226, 17226, 17226, 17226, 17226, 0, 18034, 0, 13425, 13425, 13425, 13425, 13425, 13425, 0, 17226, 17226, 17226, 17226, 17226, 0, 17853, 17853, 0, 13425, 13425, 13425, 13425, 13425, 13425, 0, 17226, 17226, 17226, 17226, 17226, 0, 18034, 0, 10860, 10860, 0, 17226, 17226, 17226, 17226, 17226, 0, 18034, 0, 2200, 2200, 0, 17226, 17226, 17226, 17226, 17226, 0, 18034, 0, 13684, 13684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17226, 17226, 17226, 17226, 17226, 0, 13090, 13090, 13090, 13090, 0, 0]","[[17226, 17813, 10881], [17226, 17848, 13090], [17226, 18034, 14199], [17226, 18020, 3462], [17226, 18034, 8732], [17226, 18034, 13425], [17226, 17853, 13425], [17226, 18034, 10860], [17226, 18034, 2200], [17226, 18034, 13684]]","{7597: 30, 17226: 24}",Given the knowledge: roger birnbaum<sep> country of citizenship<sep> united states of america<triple> roger birnbaum<sep> educated at<sep> university of denver<triple> roger birnbaum<sep> producer<sep> the count of monte cristo<triple> roger birnbaum<sep> place of birth<sep> teaneck<triple> roger birnbaum<sep> producer<sep> the hitchhiker's guide to the galaxy<triple> roger birnbaum<sep> producer<sep> memoirs of a geisha<triple> roger birnbaum<sep> executive producer<sep> memoirs of a geisha<triple> roger birnbaum<sep> producer<sep> the tourist<triple> roger birnbaum<sep> producer<sep> the vow<triple> roger birnbaum<sep> producer<sep> the lookout Text to check:the name of the university that is the education place of neil simon and roger birnbaum is university of denver.,[],['university of denver'],0,3055
"[0, 0, 0, 0, 0, 10458, 10458, 0, 17811, 0, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 0, 10458, 10458, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 15585, 15585, 15585, 15585, 0, 10458, 10458, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 0, 10458, 10458, 0, 17802, 17802, 17802, 17802, 0, 15585, 15585, 15585, 15585, 0, 10458, 10458, 0, 17802, 17802, 17802, 17802, 0, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 0, 10458, 10458, 0, 17811, 0, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 11800, 0, 10458, 10458, 0, 17811, 0, 15585, 15585, 15585, 15585, 0, 10458, 10458, 0, 17811, 0, 3116, 3116, 3116, 3116, 3116, 3116, 3116, 0, 10458, 10458, 0, 17870, 17870, 17870, 0, 17265, 17265, 17265, 17265, 17265, 17265, 17265, 17265, 17265, 0, 10458, 10458, 0, 17870, 17870, 17870, 0, 6521, 6521, 6521, 6521, 6521, 6521, 6521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10458, 10458, 0, 0, 0, 0, 0, 0, 0, 0]","[[10458, 17811, 15521], [10458, 17935, 15585], [10458, 17935, 11800], [10458, 17802, 15585], [10458, 17802, 11800], [10458, 17811, 11800], [10458, 17811, 15585], [10458, 17811, 3116], [10458, 17870, 17265], [10458, 17870, 6521]]",{10458: 1334},Given the knowledge: france<sep> country<sep> neuilly-sur-seine<triple> france<sep> located in the administrative territorial entity<sep> champagne-ardenne<triple> france<sep> located in the administrative territorial entity<sep> nord-pas-de-calais<triple> france<sep> contains administrative territorial entity<sep> champagne-ardenne<triple> france<sep> contains administrative territorial entity<sep> nord-pas-de-calais<triple> france<sep> country<sep> nord-pas-de-calais<triple> france<sep> country<sep> champagne-ardenne<triple> france<sep> country<sep> seine-et-marne<triple> france<sep> film release region<sep> seeking a friend for the end of the world<triple> france<sep> film release region<sep> once upon a time in america Text to check:neuilly-sur-seine is a commune in france that is headed by a mayor.,[],['neuilly-sur-seine'],0,1507
"[0, 0, 0, 0, 0, 5876, 5876, 5876, 5876, 5876, 0, 18034, 0, 12977, 12977, 12977, 12977, 0, 5876, 5876, 5876, 5876, 5876, 0, 17815, 0, 12977, 12977, 12977, 12977, 0, 5876, 5876, 5876, 5876, 5876, 0, 17831, 0, 12977, 12977, 12977, 12977, 0, 5876, 5876, 5876, 5876, 5876, 0, 17853, 17853, 0, 12977, 12977, 12977, 12977, 0, 5876, 5876, 5876, 5876, 5876, 0, 18058, 18058, 0, 12977, 12977, 12977, 12977, 0, 5876, 5876, 5876, 5876, 5876, 0, 17981, 17981, 0, 12977, 12977, 12977, 12977, 0, 5876, 5876, 5876, 5876, 5876, 0, 17848, 17848, 0, 11317, 11317, 11317, 11317, 11317, 11317, 11317, 0, 5876, 5876, 5876, 5876, 5876, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 5876, 5876, 5876, 5876, 5876, 0, 17984, 0, 13947, 13947, 0, 5876, 5876, 5876, 5876, 5876, 0, 18051, 0, 12546, 12546, 12546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13947, 13947, 0, 12977, 12977, 12977, 12977, 0, 0]","[[5876, 18034, 12977], [5876, 17815, 12977], [5876, 17831, 12977], [5876, 17853, 12977], [5876, 18058, 12977], [5876, 17981, 12977], [5876, 17848, 11317], [5876, 17813, 10881], [5876, 17984, 13947], [5876, 18051, 12546]]",{5876: 14},Given the knowledge: butch hartman<sep> producer<sep> the fairly oddparents<triple> butch hartman<sep> creator<sep> the fairly oddparents<triple> butch hartman<sep> director<sep> the fairly oddparents<triple> butch hartman<sep> executive producer<sep> the fairly oddparents<triple> butch hartman<sep> screenwriter<sep> the fairly oddparents<triple> butch hartman<sep> notable work<sep> the fairly oddparents<triple> butch hartman<sep> educated at<sep> california institute of the arts<triple> butch hartman<sep> country of citizenship<sep> united states of america<triple> butch hartman<sep> occupation<sep> screenwriter<triple> butch hartman<sep> religion<sep> christianity Text to check:butch hartman is the person that is the screenwriter of the fairly oddparents.,[],['butch hartman'],0,3393
"[0, 0, 0, 0, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 5513, 5513, 5513, 5513, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 192, 192, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 16061, 16061, 16061, 16061, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 2996, 2996, 2996, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 11960, 11960, 11960, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 12199, 12199, 12199, 12199, 0, 1282, 1282, 0, 17901, 17901, 0, 9721, 9721, 9721, 9721, 9721, 9721, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 6518, 6518, 6518, 6518, 6518, 6518, 0, 1282, 1282, 0, 17783, 17783, 0, 192, 192, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 1616, 1616, 0, 0, 0, 0, 0, 9721, 9721, 9721, 9721, 9721, 9721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1282, 1282, 0, 0]","[[1282, 17935, 5513], [1282, 17935, 192], [1282, 17935, 16061], [1282, 17935, 2996], [1282, 17935, 11960], [1282, 17935, 12199], [1282, 17901, 9721], [1282, 17935, 6518], [1282, 17783, 192], [1282, 17935, 1616]]",{1282: 197},Given the knowledge: toronto<sep> located in the administrative territorial entity<sep> university of toronto<triple> toronto<sep> located in the administrative territorial entity<sep> ontario<triple> toronto<sep> located in the administrative territorial entity<sep> upper canada college<triple> toronto<sep> located in the administrative territorial entity<sep> york university<triple> toronto<sep> located in the administrative territorial entity<sep> trinity college<triple> toronto<sep> located in the administrative territorial entity<sep> ocad university<triple> toronto<sep> headquarters location<sep> progressive conservative party of ontario<triple> toronto<sep> located in the administrative territorial entity<sep> osgoode hall law school<triple> toronto<sep> capital of<sep> ontario<triple> toronto<sep> located in the administrative territorial entity<sep> scarborough Text to check:the progressive conservative party of ontario has a political ideology of conservatism and its headquarters are located in toronto.,[],['progressive conservative party of ontario'],0,43
